track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Rebel Music (3 O'Clock Road Block) - Live At The Roxy,Bob Marley & The Wailers,354058,0.617,0.757,0.788,0.00404,6,0.663,-5.222,0,0.0507,138.006,4,0.863,0,spotify:track:4139IXWrq0EwfTuUv8KD4e
Ain't Even Drinkin',Tyler Farr,215080,0.00322,0.434,0.907,1.81e-05,10,0.353,-3.773,1,0.0372,175.983,4,0.834,26,spotify:track:15TgU8pOzIj6RhijKNFta6
Battle of the Heroes,John Williams,222360,0.929,0.329,0.292,0.918,0,0.151,-14.728,0,0.0304,91.338,3,0.119,0,spotify:track:7lDLBwXSH6jhBWxC7hmE4M
How It Was (feat. Future),DJ Esco,265000,0.0668,0.673,0.642,0,1,0.161,-9.367,1,0.042,135.129,4,0.202,49,spotify:track:44lUcHz7LXhvdlwLy8WsBg
Dibs,Kelsea Ballerini,183960,0.209,0.633,0.714,0,4,0.104,-5.788,1,0.068,88.002,4,0.682,27,spotify:track:40XHORpTeMwJ2hwpKhpRqW
Good News,Mike Love,298784,0.156,0.931,0.714,0.00225,10,0.104,-6.025,1,0.0517,122.988,4,0.964,27,spotify:track:66WnIjcKTm5UtjJqazmeGo
Lazer Beam,Don Carlos,213693,0.0272,0.738,0.508,0.00336,10,0.0887,-11.627,0,0.0646,78.404,4,0.609,0,spotify:track:6nvmDIVRlhqLWowsjbbUMS
Unchained Melody,Richard Clayderman,186893,0.548,0.369,0.268,0.154,7,0.12,-16.117,1,0.0278,134.121,4,0.0881,10,spotify:track:0R97Pd3kB7RU7S7hqfurxJ
Confident,Justin Bieber,248133,0.113,0.738,0.563,0,5,0.191,-5.467,0,0.11,134.132,4,0.876,61,spotify:track:5Isz0twJeFdduOQEFQLezv
No Broken Hearts (feat. Nicki Minaj),Bebe Rexha,239991,0.0522,0.704,0.722,0,0,0.0645,-3.524,1,0.045,122.094,4,0.675,54,spotify:track:4qULqxfCRhJAXVc75UupQB
Dear Yoko - 2010 - Remaster,John Lennon,154600,0.427,0.736,0.653,1.13e-05,9,0.447,-6.121,1,0.0378,99.38,4,0.886,14,spotify:track:6Ux4atjtjSCvtW27UCFj7d
L-O-V-E - 2000 Digital Remaster,Nat King Cole,153467,0.694,0.574,0.187,0,11,0.0792,-14.762,0,0.0738,77.859,4,0.727,0,spotify:track:7E3rc13GL2I5wA6CIFXaxs
We Wish You a Merry Christmas,Sleigh Bell Orchestra,88387,0.996,0.698,0.109,0.979,6,0.199,-15.827,1,0.0744,114.414,4,0.786,1,spotify:track:6SDJcDg0BzVOuUGT0WEYKP
Moonshine,Bruno Mars,228573,0.205,0.706,0.773,1.8e-05,2,0.0756,-4.383,1,0.0276,104.987,4,0.457,18,spotify:track:4KqOYNpmqcsptsEliWnCJE
Born This Way,Lady Gaga,260253,0.00364,0.587,0.828,0,11,0.327,-5.105,1,0.149,123.884,4,0.519,40,spotify:track:209NkbzmsUa9pAobU7xGyf
Acoustic #1 - demo 1991,Eddie Vedder,169600,0.759,0.5,0.379,0.0333,5,0.202,-10.186,1,0.0258,115.308,4,0.225,32,spotify:track:75MKpXflOeHGg4P2NedpOE
Superstar (feat. Matthew Santos),Lupe Fiasco,289000,0.207,0.572,0.822,0,11,0.359,-6.015,0,0.361,94.812,4,0.472,60,spotify:track:7dltD9eEX7X1zk8JJ9BS0e
Child of the Most High King,Rev. James Cleveland,247800,0.585,0.441,0.373,0.00183,10,0.109,-11.602,1,0.0749,131.536,4,0.573,0,spotify:track:6uBuhAsOjaM3r6vzOqpZRl
Cowgirls Don't Cry,Brooks & Dunn,219813,0.0626,0.656,0.668,2.78e-06,9,0.179,-5.251,1,0.0303,114.905,4,0.617,0,spotify:track:0O8Z60xOZX7TqDWXS5Fied
CG2,Nelly,272400,0.0616,0.835,0.584,0,1,0.292,-8.988,1,0.196,91.593,4,0.587,26,spotify:track:4sti4KOSkvQeI0B652zTFg
I Know,Toni Romiti,183781,0.0123,0.846,0.424,0,7,0.117,-10.342,1,0.0744,131.994,4,0.61,0,spotify:track:2jNFga2ldTWgXXuu57u6QB
Get Away,Earshot,272107,0.000975,0.284,0.852,0.00625,1,0.581,-5.135,1,0.18,103.067,5,0.473,38,spotify:track:0jPVRBr2r1q5EzHhT1313i
Horchata (Waves),Felly,183042,0.157,0.742,0.71,0,11,0.308,-7.859,0,0.0672,99.948,4,0.906,0,spotify:track:2eYv1TTJtj0TBdTdZziWqD
Foreva,Young Dolph,227225,0.0973,0.483,0.574,0,10,0.058,-5.16,0,0.469,66.773,5,0.454,57,spotify:track:23nOXuK95DPOiO62Ixgzza
The Theory of Everything,Jóhann Jóhannsson,68692,0.842,0.421,0.117,0.948,2,0.116,-17.703,1,0.04,104.111,4,0.181,0,spotify:track:0kbLBB45YGGWNu3AUL6FIL
Déjà Vu,3OH!3,184667,0.0816,0.654,0.817,0,11,0.41,-4.908,0,0.266,127.991,4,0.794,36,spotify:track:70sK7T5SzRs6QFHA1LLfrw
Brillas,León Larregui,226187,0.376,0.625,0.433,0.00103,9,0.248,-12.963,1,0.0366,93.041,4,0.274,6,spotify:track:6VuUMo1TusnqBxLTnr3hOI
More More More,Dagny,199227,0.00138,0.623,0.903,6.86e-06,11,0.0718,-4.278,0,0.0544,114.934,4,0.834,0,spotify:track:5YUeVMFJVE9JUlWMbDn8tt
Training Wheels,Melanie Martinez,205677,0.7,0.587,0.463,0,9,0.111,-7.254,1,0.0433,113.977,4,0.0756,37,spotify:track:1zFwTccO7icPFb4VqQ4KPf
Sadnecessary,Milky Chance,298000,0.796,0.757,0.542,0.0196,9,0.265,-10.674,1,0.0775,107.988,4,0.466,41,spotify:track:3T09uysRqZeC0YtM8lgY4J
Options,PARTYNEXTDOOR,272269,0.00819,0.695,0.65,0.0189,5,0.13,-5.013,0,0.0448,121.538,4,0.0669,29,spotify:track:3z1ypZ259cH7d68PMBlpLx
Like Toy Soldiers,Eminem,296880,0.0193,0.52,0.768,0.00034,8,0.104,-3.489,0,0.359,79.178,4,0.398,0,spotify:track:30Gd3snWllczPbz2Gd0JMe
Laid,James,156667,0.0016,0.457,0.909,0.000276,0,0.135,-9.451,1,0.0317,115.998,4,0.755,0,spotify:track:02I9nZQLbMcaCiucq4VoXd
Bittersweet Memories,Bullet For My Valentine,308827,8.21e-05,0.443,0.872,3.37e-06,3,0.229,-4.205,1,0.0444,142.045,4,0.211,48,spotify:track:02PTdS9L4BFXOtNvyM1ukF
Silent Night (Glee Cast Version),Glee Cast,247987,0.947,0.358,0.108,0,3,0.116,-9.804,1,0.0319,67.485,3,0.239,30,spotify:track:1yaS9hvt6CwULOgWFXB2VM
Back From The Dead,Desmeon,223103,0.000976,0.458,0.864,0.0556,0,0.378,-3.161,1,0.134,174.21,4,0.432,0,spotify:track:1AIPfvJztNqIoUGQ4o7PWP
TurnUp,Gent & Jawns,185753,0.00205,0.603,0.972,0.687,11,0.124,-5.013,0,0.0415,145.997,4,0.388,0,spotify:track:20Xwgtz25c8XBV46z1GYs4
Ten li Mangina,Hadag Nahash,274764,0.0155,0.769,0.785,2.34e-05,9,0.296,-5.468,0,0.0669,109.997,4,0.745,0,spotify:track:0iUqUXOK4Fu7PS0JouR1h5
Faithfully,Journey,267080,0.0979,0.202,0.644,0,11,0.109,-5.212,1,0.0324,85.04,5,0.252,64,spotify:track:57ebBLITHpRgRKGrlbxMZS
Batuque - Jeremy Sole & Atropolis Remix,Dom La Nena,230720,0.0139,0.833,0.537,0.00106,4,0.084,-9.877,0,0.256,160.112,4,0.417,42,spotify:track:2D0CiYAe6vVOaPBIVqtdlI
Type of Way,Rich Homie Quan,261321,0.146,0.846,0.497,0,6,0.0733,-10.174,0,0.419,134.875,4,0.796,0,spotify:track:07sOl7WsmCaUqaJaRn9Dss
Love On The Brain - Los Feliz Blvd,Cold War Kids,266852,0.862,0.378,0.431,0,1,0.0867,-5.257,0,0.0335,140.719,4,0.336,39,spotify:track:135EP4qT9Eo0Uu0fMIln2c
Grace Like a Wave,Elevation Worship,283960,0.0212,0.535,0.808,0.000262,1,0.73,-5.636,1,0.0377,136.95,4,0.211,35,spotify:track:6iJIhikfdjs57Ulb0WrJ3d
Close the Door,Teddy Pendergrass,325493,0.407,0.542,0.499,0.0005,5,0.0771,-10.423,0,0.0671,178.281,4,0.655,0,spotify:track:7HRgVBfRlBC4WGW07r1k1h
The Man,Ed Sheeran,250427,0.576,0.759,0.725,0,11,0.0771,-7.006,0,0.158,87.467,4,0.619,26,spotify:track:124Ym5jD2no2GAjZiEbw94
Before I Let You Go,Blackstreet,299800,0.325,0.67,0.468,0,1,0.0516,-6.725,0,0.0328,140.069,4,0.486,54,spotify:track:2rkVoKVEMuct8SmEIGKzBw
What You Waiting For?,Gwen Stefani,221227,0.0465,0.675,0.951,7.54e-06,2,0.625,-2.559,0,0.0664,136.042,4,0.718,0,spotify:track:7icROppj4Z12Nr0xGgxWFJ
Worry,Jack Garratt,242560,0.159,0.6,0.486,0.000288,9,0.539,-10.06,0,0.216,90.007,4,0.336,0,spotify:track:14AaSKhUMiR5qbNvhjlj9L
so far away,Agust D,358362,0.00934,0.504,0.822,0,11,0.364,-4.873,0,0.105,93.924,4,0.252,0,spotify:track:3zf2lAnc3iq9QPHboWt40z
Loser,Beck,235000,0.0325,0.614,0.617,0.000116,6,0.289,-10.417,0,0.12,170.84,4,0.788,0,spotify:track:2oxWmwLmnVkBujTbllajwo
No Te Veo - Remix,Casa De Leones,288400,0.0484,0.841,0.878,3.18e-06,8,0.335,-4.772,0,0.0782,115.973,4,0.966,54,spotify:track:72tAU6b10AgYfEFKrykp8J
I'd Do Anything,Simple Plan,197640,0.00143,0.395,0.917,0,8,0.261,-6.86,1,0.133,169.088,4,0.563,0,spotify:track:5KCPpfk3qfw2Gd9DRMCq8Y
"""Stepsister's Lament""",Rodgers + Hammerstein's Cinderella (Original Broadway Cast),160400,0.776,0.778,0.572,3.84e-06,0,0.321,-7.032,1,0.0662,102.252,4,0.854,0,spotify:track:5ypyRZfUx7xyH7TusIf7k2
Radio,Darius Rucker,189053,0.123,0.72,0.848,0,0,0.0728,-6.834,1,0.0589,92.999,4,0.965,39,spotify:track:0uMur9BAwuzsShojxBi6ag
Take A Hint,Victorious Cast,154733,0.00468,0.73,0.858,0,3,0.0866,-2.733,1,0.064,134.003,4,0.752,48,spotify:track:3XHdk0KVdgO2sRH5dqibFB
What I Got,Sublime,171067,0.0128,0.799,0.696,0.000333,7,0.331,-7.513,1,0.0859,95.637,4,0.62,44,spotify:track:5nkYHBWXu7KCgcdwP6jcB1
I'm Movin' On,Rascal Flatts,242867,0.879,0.489,0.308,0,0,0.0959,-5.488,1,0.0297,128.855,3,0.29,48,spotify:track:7gpuC3rLKkI7PoJcEnSIO6
"Ni Rosas, Ni Juguetes - Dúo Con Pitbull - Mr 305 Remix",Paulina Rubio,217267,0.0963,0.772,0.86,4.36e-06,0,0.35,-4.332,1,0.19,125.122,4,0.529,0,spotify:track:3XYL1fljOfLfAxClCiUp7B
Can't Sleep Love,Pentatonix,173053,0.0849,0.73,0.433,0,2,0.169,-7.05,1,0.0455,94.596,4,0.572,54,spotify:track:1klGbW5a9qTBFUjFfddbmU
Peaches & Cream (feat. P. Diddy),112,225947,0.00887,0.706,0.537,0,7,0.129,-6.347,1,0.348,203.746,4,0.775,49,spotify:track:6iajHa34cSiD5s42Cq9miJ
Ocean Drive - Michael Calfan Remix,Duke Dumont,285000,0.0566,0.755,0.698,0.0166,8,0.112,-6.85,0,0.0483,122.984,4,0.81,0,spotify:track:04o1cc3SZKXhAGFugDUHMx
Gravity,Four Year Strong,225288,5.19e-05,0.479,0.952,0.00316,2,0.207,-4.82,1,0.107,91.765,4,0.465,4,spotify:track:3imHubPTLDHmh75y98jzdN
Fuck It (I Don't Want You Back),Eamon,225107,0.214,0.828,0.653,3.25e-06,0,0.0404,-6.245,0,0.0653,68.507,4,0.575,61,spotify:track:1p5kC161fWMA2QlwV3Vi4W
12:59 Lullaby,Bedouin Soundclash,223840,0.812,0.604,0.459,2.97e-06,0,0.104,-8.491,1,0.0271,96.567,4,0.295,0,spotify:track:7jpxWn6W2kv0hGUcwVLtpW
"The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy",Pyotr Ilyich Tchaikovsky,141373,0.893,0.323,0.0114,0.652,4,0.171,-38.855,0,0.0343,112.378,4,0.134,57,spotify:track:3C4JNyv2NAT72xm0cDKl0v
Change Clothes,JAY Z,258427,0.0412,0.895,0.628,0,10,0.059,-3.79,1,0.0473,104.009,4,0.34,47,spotify:track:1xE7osYAtzz1PvLoVdOp5E
New Day,Alicia Keys,242693,0.0166,0.493,0.81,0.000114,2,0.122,-6.026,0,0.237,193.592,4,0.422,39,spotify:track:2rMreweJkDadtWMOEv1w67
Misprint,Restorations,297520,0.0254,0.424,0.687,0.173,3,0.272,-5.493,1,0.0351,113.107,4,0.368,0,spotify:track:2KI7emRST7OVdRpl6hmn5p
All Of The Stars,Ed Sheeran,237147,0.00886,0.54,0.557,0.000182,11,0.307,-6.097,1,0.0259,75.035,4,0.287,51,spotify:track:3Th56VIq2sEaEmPPETu7p5
Gospel Medley,Kukudoo,260026,0.0813,0.757,0.687,0,11,0.0848,-4.841,1,0.0467,104.99,4,0.736,0,spotify:track:6VKB8WQVE3JamAyeJSfUMz
Shift Al Mani - Crackboy Remix,Omar Souleyman,352647,0.00138,0.787,0.883,0.805,6,0.0989,-6.069,1,0.0796,119.899,4,0.582,23,spotify:track:6zuzVZqovBAZDRDVG2ySEo
Fire & Desire,Drake,238120,0.0671,0.722,0.252,0,1,0.0852,-14.411,0,0.0761,79.923,4,0.275,66,spotify:track:4BhGTc3Cgay2U1QcTS7vQe
My Eyes - feat. Gwen Sebastian,Blake Shelton,190213,0.475,0.453,0.587,0,4,0.109,-7.584,1,0.0406,145.334,4,0.625,45,spotify:track:7kB1UXxStzSa78NdiexiIS
DontGetIt,Lil Wayne,592000,0.0896,0.676,0.632,0,4,0.15,-7.325,0,0.263,76.577,4,0.225,43,spotify:track:4TpvtkyNRfDPdNNFva1Kx6
Sex Room,Ludacris,330440,0.321,0.665,0.69,0,11,0.107,-5.856,1,0.0622,116.018,4,0.677,40,spotify:track:5fc3CYrNkLym4ifJgnJtmv
Cheap Sunglasses,ZZ Top,288400,0.148,0.617,0.461,0.0151,5,0.12,-14.485,0,0.0434,93.853,4,0.828,40,spotify:track:30jsPpxLvSCYTTTtdjRzBp
South Side Suicide (feat. Pouya),$uicideBoy$,169320,0.00572,0.796,0.549,0.335,8,0.0719,-6.285,1,0.0672,109.998,4,0.0479,0,spotify:track:0LX4f8NnYnGxuryfP1MtJf
Deepnessmann,Manuel Costela,452000,0.244,0.761,0.531,0.86,6,0.102,-13.156,1,0.0542,119.991,4,0.413,0,spotify:track:4nTXNXqhB0rd5MiAZHro4m
Christmas Time (Don't Let The Bells End),The Darkness,210413,0.00187,0.291,0.921,0.00264,4,0.506,-2.158,1,0.0707,124.09,3,0.373,26,spotify:track:3YymcLSyCyyNjLCStcaHys
So Gone [What My Mind Says] - feat. Paul Wall,Jill Scott,279627,0.197,0.746,0.5,0,7,0.194,-8.426,1,0.0669,120.039,4,0.466,36,spotify:track:4nKyVhU0VT8pmbnaKQzNOb
She Got Me,Mario Vazquez,157227,0.0269,0.73,0.802,0,11,0.0845,-5.82,0,0.201,172.157,4,0.903,2,spotify:track:7qlPKeZnfkNF3kea07HG7X
Party Up (Up In Here),DMX,297040,0.077,0.736,0.834,0,1,0.407,-3.052,0,0.0969,100.979,4,0.234,45,spotify:track:4XSgaQfGgJ9FDCcvmOe404
Atari,Hiatus Kaiyote,368533,0.102,0.324,0.542,0.0154,9,0.34,-9.63,1,0.103,158.089,4,0.409,36,spotify:track:0J9yIH0Fm2IZvhsMPP4d4N
"Lord, I Need You",Matt Maher,205667,0.517,0.457,0.451,0,10,0.0928,-6.997,1,0.029,74.923,4,0.185,61,spotify:track:4EHWldZTas5KUyFtT0rQlY
I Can Love You,Mary J. Blige,286400,0.0179,0.635,0.614,0.000201,7,0.415,-7.165,1,0.197,174.213,4,0.736,58,spotify:track:4MTHIKGWNTBoubzDMkXFfa
Jose Cuervo,Shelly West,162840,0.305,0.697,0.588,0,7,0.117,-9.416,1,0.0759,115.339,4,0.816,0,spotify:track:5i3m1HZBzurdMu9zzjBY7r
Heart Attack,Trey Songz,233147,0.0593,0.608,0.863,0,11,0.228,-4.87,1,0.131,150.029,4,0.476,51,spotify:track:25CA8QVJQrh5R05UUCaODM
Dazzle,Oh Wonder,187107,0.612,0.635,0.421,2.77e-06,5,0.163,-8.153,0,0.0448,111.707,4,0.608,42,spotify:track:2KYyhbWmfbW4z8eMhFzme4
Love Rollercoaster (featuring Mims),MiMS,235240,0.00467,0.767,0.674,0,8,0.125,-7.004,1,0.0652,140.103,4,0.791,0,spotify:track:5YbfxlE4YOEy9uu96hHIbv
Nice2KnoU,All Time Low,196507,0.000158,0.462,0.952,0.000192,5,0.0663,-5.011,0,0.0529,169.91,4,0.456,36,spotify:track:4BpSuJ9GPFb4lNNNsOktws
Give Me Your Eyes,Brandon Heath,232693,0.164,0.627,0.663,0,6,0.118,-2.714,1,0.0329,90.058,4,0.39,49,spotify:track:7HQn99HBIBHWkZfTMR8Kki
Your Biggest Mistake,Ellie Goulding,206187,0.0921,0.571,0.873,0,5,0.0945,-5.781,1,0.0279,122.992,4,0.581,26,spotify:track:0Di9bVr9kej3oMs1K08k3J
Bring You Back,Brett Eldredge,191987,0.307,0.572,0.711,0,8,0.203,-4.774,1,0.0423,143.925,4,0.572,32,spotify:track:13dQb9ZXU7ehRoDLrjyTt0
Bogus Journey,Iron Chic,238480,0.000108,0.307,0.998,0.0121,9,0.682,-4.644,1,0.151,169.581,4,0.148,26,spotify:track:2JQNKY9rKRO9BHwi21S3k6
Love Done Gone,Billy Currington,210747,0.12,0.67,0.72,0,8,0.0694,-3.073,1,0.0291,127.001,4,0.805,0,spotify:track:6z6CGFbowofeJZCMmJ7Qnc
Here We Go,The Bouncing Souls,118107,0.0583,0.396,0.831,0,2,0.235,-7.067,1,0.391,160.921,4,0.535,20,spotify:track:0LO0KhXp9vsCaVhLr97gsB
The Comfort of a Laugh Track,Roar,292173,0.572,0.391,0.43,0.000818,0,0.11,-8.877,1,0.0259,151.961,3,0.332,47,spotify:track:7y81xCrjzEDA5DLKfIT0h8
Total Praise - Live,Richard Smallwood,299600,0.179,0.217,0.498,7.29e-06,3,0.714,-10.417,0,0.048,98.304,4,0.135,13,spotify:track:2Yi1p39ER5J6Xrpm68jGxM
Grey Luh,Berhana,261103,0.597,0.543,0.298,1.49e-06,0,0.0804,-9.167,1,0.0683,125.523,4,0.254,50,spotify:track:1x1BKrrpq7CfOZPBeUsx16
Forgive Me Father,DJ Khaled,246342,0.132,0.611,0.741,0,0,0.121,-4.454,1,0.127,128.126,4,0.217,26,spotify:track:2uWlfvIAzCtbpzGbXxkSJN
Engel,Rammstein,264267,0.00918,0.637,0.658,0.00229,2,0.295,-5.775,1,0.0291,96.072,4,0.328,0,spotify:track:4L58FgCh0T0WNG0UIqxK4E
Living Single,Big Sean,276347,0.223,0.714,0.62,0,11,0.109,-5.045,1,0.296,80.109,4,0.73,58,spotify:track:36xxq7VDZZsGwARsn6Clo7
Confetti Falling,Big Time Rush,242973,0.00411,0.557,0.796,0,3,0.0951,-4.147,1,0.0482,127.999,4,0.457,47,spotify:track:2dMjy70ufAcxK2ib7pEW4n
It Is Wut It Is (feat. Fiji),Irie Love,250331,0.25,0.868,0.594,2.71e-06,11,0.119,-7.37,1,0.0536,125.858,4,0.861,35,spotify:track:0sQ9rr6uwUOs7Ouye14g1G
On My Own,Rosalind James,208333,0.894,0.384,0.245,0,5,0.736,-10.802,1,0.0465,110.06,4,0.192,0,spotify:track:3PGu0lwrRwZydD0Obv5s0S
Blaze Up The Fire (feat. Chronixx),Major Lazer,214916,0.00599,0.637,0.967,6.37e-05,6,0.502,-3.616,1,0.0547,145.014,4,0.796,0,spotify:track:0qHVFGgYU93vZOj17MHIhd
Bait And Switch,The Shins,203267,0.0151,0.53,0.835,2.91e-06,4,0.0946,-5.464,0,0.0477,158.888,4,0.608,28,spotify:track:3kQoWDsseAkLlx2grDjVcm
679 (feat. Monty),Fetty Wap,186987,0.00715,0.545,0.763,0,11,0.668,-5.528,0,0.407,126.59,5,0.752,59,spotify:track:0w3Q3VFdrYzo24QUIGnBNy
Sognare,División Minúscula,313933,0.0105,0.565,0.739,2.86e-06,10,0.176,-4.012,1,0.0283,99.978,4,0.703,0,spotify:track:06uM6EPEvb34yd7nnu9Fhw
Afro Blue (9th Wonder's Blue Light Basement Remix) [feat. Erykah Badu and Phonte],Robert Glasper,307440,0.128,0.819,0.428,0.00151,5,0.211,-9.883,0,0.317,87.9,4,0.454,47,spotify:track:1kKLWkqyZEnrOd5tBYYCUn
Otherside,Red Hot Chili Peppers,255373,0.00316,0.458,0.795,0.000202,0,0.0756,-3.265,1,0.0574,123.229,4,0.513,76,spotify:track:64BbK9SFKH2jk86U3dGj2P
Miracles - Studio Version,Jesus Culture,319293,0.000574,0.441,0.631,0.000304,2,0.108,-7.388,1,0.0355,143.987,4,0.124,36,spotify:track:5QL5pIVHYuewm4G3gsjE1j
Big Bad Wolf,In This Moment,310267,0.00122,0.552,0.987,0.000279,11,0.669,-3.642,1,0.148,89.986,4,0.272,51,spotify:track:0QB98b4YFxtW4NQ9narHQM
Ode To My Family,The Cranberries,271533,0.0472,0.367,0.443,1.46e-06,7,0.344,-10.11,1,0.0235,93.93,4,0.149,0,spotify:track:1eQuRtkMEPhf2DGzpBVTE6
Drinkin' Too Much,Sam Hunt,231493,0.869,0.447,0.38,0,1,0.103,-9.36,1,0.0495,139.144,4,0.155,0,spotify:track:1PouCui4RgDYcrQVAqdYuf
Sex,The 1975,207002,1.31e-05,0.408,0.974,4.86e-05,2,0.526,-4.139,1,0.126,148.298,4,0.173,60,spotify:track:67ispalOAo3jnZWYSTTfZk
Calla Y Me Besas,Enigma Norteño,160627,0.0507,0.741,0.845,0,10,0.0923,-3.499,1,0.0352,127.231,1,0.953,0,spotify:track:6Y09hYup2XxzKsJULkSnU3
Please Don't Go (CL & Minzy),2NE1,198173,0.00801,0.813,0.735,1.07e-05,8,0.0983,-3.299,1,0.1,122.987,4,0.855,0,spotify:track:6B1KR2QQnKoA8Evfr90xaM
Get Stoned - Remastered Album Version,Hinder,218307,0.000417,0.448,0.933,0.000454,7,0.219,-4.082,0,0.0421,75.991,4,0.505,57,spotify:track:24Pi0KCtYWtnKxxzopkcPG
Whole Heart - BKAYE Remix,Gryffin,228253,0.0692,0.527,0.679,1.75e-06,9,0.151,-6.945,1,0.161,83.804,4,0.444,0,spotify:track:30EkLEbzrsYZ6iMdjAiRRn
Mallrats (La La La),The Orwells,180117,0.356,0.239,0.909,0.0958,10,0.369,0.631,1,0.0771,165.404,4,0.158,0,spotify:track:18OB8P9DAP4aF6mq9vMYp8
Standing On The Promises (Palmore) - Beyond The Veil Album Version,Daryl Coley,352840,0.424,0.336,0.62,0,0,0.244,-7.41,1,0.0536,127.542,4,0.251,18,spotify:track:4OHCcJZQFtqFENnvMTvoeV
Holy Wars...The Punishment Due - 2004 Digital Remaster,Megadeth,392600,0.00177,0.325,0.985,0.107,11,0.351,-3.941,1,0.151,125.307,4,0.221,64,spotify:track:5LyRtsQLhcXmy50VXhQXXS
City,Hollywood Undead,214040,0.0299,0.543,0.771,0,1,0.0726,-6.281,1,0.0438,77.543,4,0.652,52,spotify:track:6GyKm6DWZqF2el8ItMfVIK
When We Ride,2Pac,309587,0.0442,0.704,0.836,0,11,0.0744,-5.254,1,0.326,183.465,4,0.606,0,spotify:track:3PHGWTMoL4X0j2kSmwa5gw
Night Call (feat. Lil Yachty & Migos),Steve Aoki,240000,0.326,0.848,0.698,0,2,0.0715,-4.513,1,0.0554,130.036,4,0.233,31,spotify:track:47iLFlyBYWZiXvl8XHBniE
For the First Time in Forever - Demo,Kristen Anderson-Lopez,212987,0.917,0.472,0.261,0,0,0.721,-7.957,1,0.0323,99.448,4,0.522,36,spotify:track:5qbabyunovjoQbeYgpHAF7
Lloro Y Lloro,Xtreme,187747,0.248,0.789,0.726,0,0,0.114,-6.025,1,0.0316,123.017,4,0.972,0,spotify:track:6u43Gkf5Ffo19uNqVBKdiT
Minstrel In The Gallery - 2002 Remastered Version,Jethro Tull,491360,0.0418,0.38,0.455,1.66e-06,11,0.0682,-11.818,0,0.0771,96.862,4,0.678,21,spotify:track:6JWLeCDXGkCFlB6aIDNsCF
The Intervention,Nine Lashes,215621,0.000437,0.504,0.968,0,0,0.225,-3.497,0,0.0684,108.019,4,0.427,33,spotify:track:02JRozQlGwY7WF1xlw15G0
Trompe L'Oeil,Ramin Djawadi,304398,0.151,0.164,0.222,0.813,4,0.127,-14.408,0,0.0336,95.95,3,0.0371,0,spotify:track:5XAaGwCYO6qbFNBkrQmTk8
Give It to Me,Lyrica Anderson,193183,0.175,0.789,0.663,0,10,0.0676,-5.81,0,0.266,94.904,4,0.813,11,spotify:track:3GoEoJYh6FrgPWC3wEZKp2
Sagres,The Tallest Man On Earth,314027,0.686,0.41,0.722,0.00576,8,0.0782,-5.078,1,0.0343,143.725,4,0.405,0,spotify:track:6PxM881nxi5Psjug65Ssdf
Money and Run (feat. Nick Cave),UNKLE,316667,0.00477,0.406,0.912,0.000538,7,0.355,-3.266,1,0.0742,76.065,4,0.155,7,spotify:track:0bDl8ztrF7V5d4s7zjcCEi
Ras Tas Tas Full Hd,Cali Flow Latino,266840,0.469,0.816,0.909,0.015,10,0.332,-9.127,0,0.0396,94.04,4,0.91,0,spotify:track:1cm0T4HV7oJw343AT9N2Z8
Sunshine,Lupe Fiasco,235520,0.0377,0.543,0.82,0,10,0.186,-4.559,0,0.269,89.387,4,0.563,40,spotify:track:7JjIWXd0RopJ8wSMTIsfZr
You and Me,You+Me,192600,0.922,0.517,0.318,1.91e-06,1,0.121,-10.455,0,0.03,88.979,4,0.245,48,spotify:track:3DKYv4paFYB1p4H6qKaiKi
Men In Black,Will Smith,227267,0.0968,0.801,0.581,0.000318,5,0.0971,-8.491,0,0.0681,107.545,4,0.656,60,spotify:track:2FK7fxjzQEXD7Z32HSF0Hl
Oceans,Coasts,222768,0.00163,0.52,0.845,0,9,0.311,-4.567,1,0.0467,127.709,4,0.537,31,spotify:track:71nvXPQMmYflxqil6Q9ehh
Verbatim,blackbear,216774,0.0578,0.667,0.493,0,5,0.367,-11.207,0,0.0546,124.128,4,0.313,44,spotify:track:3CEyM9wliTj7TeuuG84KZU
Sing Me to Sleep - Marshmello Remix,Alan Walker,192480,0.0383,0.62,0.893,0.000304,4,0.159,-1.718,0,0.0436,101.089,4,0.16,48,spotify:track:2BcwzjPvVSkek2ZLdh7C9J
Air Catcher,Twenty One Pilots,254000,0.0731,0.519,0.436,0,8,0.107,-8.064,1,0.0285,109.962,4,0.133,49,spotify:track:70oK6ePjILgOuBUzRDOfCR
Thankyou for Everything,Kyson,242243,0.791,0.57,0.368,0.91,10,0.108,-15.195,1,0.0503,106.963,4,0.156,0,spotify:track:0tNUctCFSBOrS9LeMnsM0e
Oye mi amor,Maná,263306,0.0102,0.543,0.903,0.00585,11,0.0862,-6.658,0,0.039,162.241,4,0.962,72,spotify:track:5EJ2THuhAapEIeQOtXUQ0x
Believe in Me,Jamie Lidell,235560,0.936,0.534,0.244,0.000293,8,0.0956,-11.108,0,0.0383,119.083,4,0.108,0,spotify:track:7lJ8xfSzFD4PYxeQ6o4eKI
